2.586302744019453481e+00;4.482801204851716986e-02;1.079013092621233572e+00;1.069600000000000151e+01
1.782835053633354594e+00;1.361319627944578836e-01;8.585205360322440971e-01;9.672000000000000597e+00
1.267879626613126254e+00;2.792477821830999796e-01;7.390574549808269778e-01;9.001999999999998892e+00
9.211549704713860587e-01;4.580516497859730141e-01;6.829682090348013768e-01;8.573999999999999844e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.665559640390404939e-01;6.665559639949175663e-01;6.665559640390404939e-01;-1.000000000000000000e+00
6.332462916363706951e-01;6.332462916363706951e-01;6.332462916363706951e-01;0.000000000000000000e+00
6.036004873650500091e-01;6.036004873650500091e-01;6.036004873650500091e-01;0.000000000000000000e+00
5.771088346486598075e-01;5.771088346486598075e-01;5.771088346486598075e-01;0.000000000000000000e+00
5.532807583976901977e-01;5.532807583976901977e-01;5.532807583976901977e-01;0.000000000000000000e+00
5.317231592053813793e-01;5.317231592053813793e-01;5.317231592053813793e-01;0.000000000000000000e+00
5.121172791933785717e-01;5.121172791933785717e-01;5.121172791933785717e-01;0.000000000000000000e+00
4.942018664066908928e-01;4.942018664066908928e-01;4.942018664066908928e-01;0.000000000000000000e+00
4.777607226554921316e-01;4.777607226554921316e-01;4.777607226554921316e-01;0.000000000000000000e+00
4.626133577052654045e-01;4.626133577052654045e-01;4.626133577052654045e-01;0.000000000000000000e+00
4.486078811194819660e-01;4.486078811194819660e-01;4.486078811194819660e-01;0.000000000000000000e+00
4.356155301491527743e-01;4.356155301491527743e-01;4.356155301491527743e-01;0.000000000000000000e+00
4.235264101655443758e-01;4.235264101655443758e-01;4.235264101655443758e-01;0.000000000000000000e+00
4.122461450180009424e-01;4.122461450180009424e-01;4.122461450180009424e-01;0.000000000000000000e+00
4.016932180910227634e-01;4.016932180910227634e-01;4.016932180910227634e-01;0.000000000000000000e+00
3.917968432263687073e-01;3.917968432263687073e-01;3.917968432263687073e-01;0.000000000000000000e+00
3.824952461280349825e-01;3.824952461280349825e-01;3.824952461280349825e-01;0.000000000000000000e+00
3.737342666714654205e-01;3.737342666714654205e-01;3.737342666714654205e-01;0.000000000000000000e+00
3.654662142211312914e-01;3.654662142211312914e-01;3.654662142211312914e-01;0.000000000000000000e+00
3.576489240096611399e-01;3.576489240096611399e-01;3.576489240096611399e-01;0.000000000000000000e+00
3.502449744840730461e-01;3.502449744840730461e-01;3.502449744840730461e-01;0.000000000000000000e+00
3.432210344174792538e-01;3.432210344174792538e-01;3.432210344174792538e-01;0.000000000000000000e+00
3.365473153171262832e-01;3.365473153171262832e-01;3.365473153171262832e-01;0.000000000000000000e+00
3.301971097997887239e-01;3.301971097997887239e-01;3.301971097997887239e-01;0.000000000000000000e+00
3.241464005612659238e-01;3.241464005612659238e-01;3.241464005612659238e-01;0.000000000000000000e+00
3.183735276338315323e-01;3.183735276338315323e-01;3.183735276338315323e-01;0.000000000000000000e+00
3.128589040204542981e-01;3.128589040204542981e-01;3.128589040204542981e-01;0.000000000000000000e+00
3.075847716772887042e-01;3.075847716772887042e-01;3.075847716772887042e-01;0.000000000000000000e+00
3.025349913053110851e-01;3.025349913053110851e-01;3.025349913053110851e-01;0.000000000000000000e+00
2.976948605973212536e-01;2.976948605973212536e-01;2.976948605973212536e-01;0.000000000000000000e+00
2.930509565352986123e-01;2.930509565352986123e-01;2.930509565352986123e-01;0.000000000000000000e+00
2.885909980966600563e-01;2.885909980966600563e-01;2.885909980966600563e-01;0.000000000000000000e+00
2.843037263456498209e-01;2.843037263456498209e-01;2.843037263456498209e-01;0.000000000000000000e+00
2.801787993882376981e-01;2.801787993882376981e-01;2.801787993882376981e-01;0.000000000000000000e+00
2.762067000790594529e-01;2.762067000790594529e-01;2.762067000790594529e-01;0.000000000000000000e+00
2.723786547054501961e-01;2.723786547054501961e-01;2.723786547054501961e-01;0.000000000000000000e+00
2.686865611509253182e-01;2.686865611509253182e-01;2.686865611509253182e-01;0.000000000000000000e+00
2.651229252699064398e-01;2.651229252699064398e-01;2.651229252699064398e-01;0.000000000000000000e+00
2.616808043960875962e-01;2.616808043960875962e-01;2.616808043960875962e-01;0.000000000000000000e+00
2.583537570657700178e-01;2.583537570657700178e-01;2.583537570657700178e-01;0.000000000000000000e+00
2.551357981705009714e-01;2.551357981705009714e-01;2.551357981705009714e-01;0.000000000000000000e+00
2.520213588650552228e-01;2.520213588650552228e-01;2.520213588650552228e-01;0.000000000000000000e+00
2.490052506509247421e-01;2.490052506509247421e-01;2.490052506509247421e-01;0.000000000000000000e+00
2.460826331350559060e-01;2.460826331350559060e-01;2.460826331350559060e-01;0.000000000000000000e+00
2.432489850310508850e-01;2.432489850310508850e-01;2.432489850310508850e-01;0.000000000000000000e+00
2.405000780274485495e-01;2.405000780274485495e-01;2.405000780274485495e-01;0.000000000000000000e+00
2.378319531966591460e-01;2.378319531966591460e-01;2.378319531966591460e-01;0.000000000000000000e+00
2.352408996600093560e-01;2.352408996600093560e-01;2.352408996600093560e-01;0.000000000000000000e+00
2.327234352602793321e-01;2.327234352602793321e-01;2.327234352602793321e-01;0.000000000000000000e+00
2.302762890240054872e-01;2.302762890240054872e-01;2.302762890240054872e-01;0.000000000000000000e+00
2.278963852224584197e-01;2.278963852224584197e-01;2.278963852224584197e-01;0.000000000000000000e+00
2.255808288632232261e-01;2.255808288632232261e-01;2.255808288632232261e-01;0.000000000000000000e+00
2.233268924642522468e-01;2.233268924642522468e-01;2.233268924642522468e-01;0.000000000000000000e+00
2.211320039795719172e-01;2.211320039795719172e-01;2.211320039795719172e-01;0.000000000000000000e+00
2.189937357608951474e-01;2.189937357608951474e-01;2.189937357608951474e-01;0.000000000000000000e+00
2.169097944525267274e-01;2.169097944525267274e-01;2.169097944525267274e-01;0.000000000000000000e+00
2.148780117284342372e-01;2.148780117284342372e-01;2.148780117284342372e-01;0.000000000000000000e+00
2.128963357904084808e-01;2.128963357904084808e-01;2.128963357904084808e-01;0.000000000000000000e+00
2.109628235550604358e-01;2.109628235550604358e-01;2.109628235550604358e-01;0.000000000000000000e+00
2.090756334651548976e-01;2.090756334651548976e-01;2.090756334651548976e-01;0.000000000000000000e+00
2.072330188676100582e-01;2.072330188676100582e-01;2.072330188676100582e-01;0.000000000000000000e+00
2.054333219065169469e-01;2.054333219065169469e-01;2.054333219065169469e-01;0.000000000000000000e+00
2.039011602184706562e-01;2.034489775183442872e-01;2.037634791050977889e-01;9.217999999999999972e+00
2.068056244143729738e-01;1.971843642679801112e-01;2.020729960980727768e-01;9.226000000000000867e+00
2.074953646986693601e-01;1.932296928762992916e-01;2.004288136546655552e-01;9.232000000000001094e+00
2.073285128968686275e-01;1.901876335283832764e-01;1.988146480404436034e-01;9.240000000000000213e+00
2.069351910286051366e-01;1.874405343381236877e-01;1.972351971361213097e-01;9.248000000000001108e+00
2.064025627620802994e-01;1.848989340013262872e-01;1.956890839643755375e-01;9.254000000000001336e+00
2.057763264602958386e-01;1.825148342544768154e-01;1.941755606545025048e-01;9.262000000000000455e+00
2.050840394022578339e-01;1.802587300810344906e-01;1.926931620788389365e-01;9.268000000000000682e+00
2.043436132306391817e-01;1.781106003956250960e-01;1.912412786982526924e-01;9.275999999999999801e+00
2.035675206325626707e-01;1.760560221441804241e-01;1.898256962149565130e-01;9.282000000000000028e+00
2.027648859919164437e-01;1.740841421565271774e-01;1.884256337517497271e-01;9.288000000000000256e+00
2.019423815002807654e-01;1.721863528382877040e-01;1.870525810787562471e-01;9.296000000000001151e+00
2.011052117103095671e-01;1.703559109519774684e-01;1.857243085872961053e-01;9.301999999999999602e+00
2.002575176751598685e-01;1.685870444639988586e-01;1.843963522294479462e-01;9.307999999999999829e+00
1.994024199477877068e-01;1.668750492774725425e-01;1.831146025230450947e-01;9.314000000000000057e+00
1.985424945758611226e-01;1.652157599344345751e-01;1.818567581276463729e-01;9.320000000000000284e+00
1.976799676256358884e-01;1.636057962085175344e-01;1.806152254631410159e-01;9.326000000000000512e+00
1.968164462936337067e-01;1.620418953331820566e-01;1.793883530254334613e-01;9.333999999999999631e+00
1.959534062310016866e-01;1.605214296911551819e-01;1.781905164157932819e-01;9.337999999999999190e+00
1.950920841938794947e-01;1.590419528185698650e-01;1.770089364552348832e-01;9.343999999999999417e+00
1.942333103486745260e-01;1.576011538559782543e-01;1.758553337010139161e-01;9.349999999999999645e+00
1.933780810406001693e-01;1.561972174133114677e-01;1.747181702196821396e-01;9.354000000000000981e+00
